id,country,recency,frequency,monetary,r,f,m,rfm_score,fm,segment
3492912,VN,50,13,33546.66,4,5,5,455,5,loyal customers
3492924,VN,36,5,1412.40,4,4,2,442,3,potential loyalists
3492948,VN,71,6,9777.00,3,4,4,344,4,loyal customers
3492978,VN,288,5,10576.62,1,4,4,144,4,at risk
3493074,VN,8,5,1201.86,5,4,2,542,3,potential loyalists
3493092,VN,85,1,3078.00,3,1,3,313,2,about to sleep
3493110,VN,148,1,127.92,2,1,1,211,1,lost
3493212,VN,57,15,16507.38,3,5,5,355,5,loyal customers
3493254,VN,78,3,629.70,3,3,1,331,2,about to sleep
3493278,VN,99,2,2051.28,3,2,2,322,2,about to sleep
3493284,VN,15,5,6504.18,5,4,4,544,4,loyal customers
3493374,VN,155,2,2022.54,2,2,2,222,2,hibernating
3493554,VN,232,2,0.00,2,2,1,221,1,lost
3493698,VN,8,6,2122.98,5,4,2,542,3,potential loyalists
3493980,VN,8,8,9502.50,5,4,4,544,4,loyal customers
3494106,ID,323,1,4828.08,1,1,3,113,2,lost
3494178,KR,78,2,2227.68,3,2,3,323,2,about to sleep
3494244,IN,141,1,967.50,2,1,1,211,1,lost
3494370,PH,15,9,13811.52,5,4,4,544,4,loyal customers
3494634,BD,218,3,5572.14,2,3,4,234,3,at risk
3494742,PH,106,2,2060.40,3,2,2,322,2,about to sleep
3494760,ID,43,2,546.00,4,2,1,421,1,promising
3494928,TH,1,210,395999.94,5,5,5,555,5,champions
3494952,BD,176,1,811.74,2,1,1,211,1,lost
3495552,ID,316,2,3441.78,1,2,3,123,2,lost
3495726,PH,71,1,1126.62,3,1,2,312,1,about to sleep
3495750,PH,43,5,5778.24,4,4,4,444,4,loyal customers
3495762,PH,218,1,212.16,2,1,1,211,1,lost
3496176,TR,71,4,8115.96,3,3,4,334,3,need attention
3496434,TH,295,2,5682.48,1,2,4,124,3,at risk
3496650,ID,1,51,287101.74,5,5,5,555,5,champions
3497076,TH,316,1,1065.36,1,1,2,112,1,lost
3497628,ID,22,1,1204.32,4,1,2,412,1,promising
3497796,BD,120,9,8971.92,3,4,4,344,4,loyal customers
3498012,BD,253,1,570.96,1,1,1,111,1,lost
3498282,IR,64,6,33026.94,3,4,5,345,4,loyal customers
3498450,BD,15,2,2424.42,5,2,3,523,2,potential loyalists
3498660,PK,155,1,1014.00,2,1,2,212,1,lost
3498696,ID,127,4,6036.78,2,3,4,234,3,at risk
3498972,TH,36,4,7658.34,4,3,4,434,3,potential loyalists
3499002,ID,162,2,4658.94,2,2,3,223,2,hibernating
3499146,BD,57,8,5112.24,3,4,4,344,4,loyal customers
3499242,ID,15,9,10316.70,5,4,4,544,4,loyal customers
3499356,ID,260,2,3276.72,1,2,3,123,2,lost
3499374,ID,22,7,3126.42,4,4,3,443,3,potential loyalists
3499446,BD,197,1,598.98,2,1,1,211,1,lost
3499512,JP,8,7,12860.70,5,4,4,544,4,loyal customers
3499548,TH,8,6,1698.12,5,4,2,542,3,potential loyalists
3499692,ID,155,12,32751.78,2,5,5,255,5,at risk
3499788,ID,8,28,41986.92,5,5,5,555,5,champions
3499830,VN,29,19,11873.94,4,5,4,454,4,loyal customers
3499866,ID,253,2,2414.76,1,2,3,123,2,lost
3499968,BD,204,2,0.00,2,2,1,221,1,lost
3500346,PK,1,2,402.36,5,2,1,521,1,new customers
3500388,PK,1,13,23116.32,5,5,5,555,5,champions
3500418,ID,162,4,3032.22,2,3,3,233,3,at risk
3500688,JP,29,1,83.40,4,1,1,411,1,promising
3500802,TH,15,2,1826.88,5,2,2,522,2,potential loyalists
3500928,KR,50,1,1217.70,4,1,2,412,1,promising
3500970,ID,8,5,2344.50,5,4,3,543,3,potential loyalists
3501252,ID,1,11,34963.02,5,5,5,555,5,champions
3501342,IN,309,1,8568.30,1,1,4,114,2,lost
3501498,ID,43,2,5377.38,4,2,4,424,3,potential loyalists
3501522,IN,211,2,1748.94,2,2,2,222,2,hibernating
3501594,IR,85,5,9450.30,3,4,4,344,4,loyal customers
3501660,PK,1,28,33882.78,5,5,5,555,5,champions
3501726,ID,57,9,7935.24,3,4,4,344,4,loyal customers
3501756,TH,8,4,2201.82,5,3,2,532,2,potential loyalists
3501912,ID,1,50,30943.68,5,5,5,555,5,champions
3502044,TR,281,1,1140.00,1,1,2,112,1,lost
3502062,ID,22,6,17789.76,4,4,5,445,4,loyal customers
3502104,TH,295,1,627.72,1,1,1,111,1,lost
3502398,BD,64,5,7837.38,3,4,4,344,4,loyal customers
3502464,VN,288,1,740.04,1,1,1,111,1,lost
3502650,ID,78,1,615.54,3,1,1,311,1,about to sleep
3502662,ID,120,3,15375.54,3,3,5,335,4,loyal customers
3502980,PK,85,4,789.00,3,3,1,331,2,about to sleep
3503208,IN,148,5,5261.58,2,4,4,244,4,at risk
3503334,BD,288,2,535.80,1,2,1,121,1,lost
3503640,PK,57,4,2128.74,3,3,2,332,2,about to sleep
3503658,PK,99,1,1134.00,3,1,2,312,1,about to sleep
3503820,IR,22,7,4884.90,4,4,4,444,4,loyal customers
3503844,ID,50,2,2193.18,4,2,2,422,2,potential loyalists
3503850,ID,113,2,3622.02,3,2,3,323,2,about to sleep
3504132,PH,302,1,520.68,1,1,1,111,1,lost
3504156,ID,141,2,1846.62,2,2,2,222,2,hibernating
3504444,ID,141,4,17914.92,2,3,5,235,4,at risk
3504666,IN,92,11,46103.10,3,5,5,355,5,loyal customers
3504672,IN,316,1,1224.06,1,1,2,112,1,lost
3504828,PK,218,3,622.26,2,3,1,231,2,hibernating
3504882,TH,1,12,24479.22,5,5,5,555,5,champions
3505104,KR,71,4,7901.16,3,3,4,334,3,need attention
3505290,KR,281,2,20507.28,1,2,5,125,3,at risk
3505470,PH,43,7,4696.50,4,4,3,443,3,potential loyalists
3505476,PH,36,3,3204.42,4,3,3,433,3,potential loyalists
3505728,ID,323,1,1207.50,1,1,2,112,1,lost
3505794,JP,246,2,983.28,1,2,2,122,2,lost
3505866,PH,15,2,2060.40,5,2,2,522,2,potential loyalists
3506028,ID,309,2,2418.12,1,2,3,123,2,lost
3506160,PK,358,2,1269.84,1,2,2,122,2,lost
3506214,AF,344,1,3660.06,1,1,3,113,2,lost
3506310,ID,8,13,6926.82,5,5,4,554,4,loyal customers
3506838,ID,22,1,105.72,4,1,1,411,1,promising
3507078,ID,8,12,41919.78,5,5,5,555,5,champions
3507258,JP,218,1,265.80,2,1,1,211,1,lost
3507360,KR,15,15,47516.94,5,5,5,555,5,champions
3507378,BD,50,6,16777.08,4,4,5,445,4,loyal customers
3507678,JP,64,2,2347.98,3,2,3,323,2,about to sleep
3507810,IN,302,1,1942.86,1,1,2,112,1,lost
3508014,IN,29,3,3425.88,4,3,3,433,3,potential loyalists
3508032,ID,8,25,68659.38,5,5,5,555,5,champions
3508188,PK,71,17,9525.12,3,5,4,354,4,loyal customers
3508422,ID,344,1,10864.26,1,1,4,114,2,lost
3508446,IN,15,3,6982.44,5,3,4,534,3,potential loyalists
3508542,BD,211,7,1255.02,2,4,2,242,3,at risk
3508758,ID,1,16,10148.28,5,5,4,554,4,loyal customers
3509064,IN,1,28,38252.64,5,5,5,555,5,champions
3509322,ID,64,2,1249.32,3,2,2,322,2,about to sleep
3509346,IN,302,1,1224.06,1,1,2,112,1,lost
3509382,IR,183,1,627.78,2,1,1,211,1,lost
3509436,ID,15,1,273.00,5,1,1,511,1,new customers
3509760,KR,365,1,1268.88,1,1,2,112,1,lost
3510336,PK,15,12,50557.26,5,5,5,555,5,champions
3510414,ID,85,2,2020.86,3,2,2,322,2,about to sleep
3510642,ID,36,6,6644.88,4,4,4,444,4,loyal customers
3511080,JP,330,1,880.44,1,1,1,111,1,lost
3511632,CN,15,3,835.74,5,3,1,531,2,potential loyalists
3511764,CN,85,5,9249.42,3,4,4,344,4,loyal customers
3512388,CN,15,13,4091.46,5,5,3,553,4,loyal customers
3512460,CN,29,6,1762.74,4,4,2,442,3,potential loyalists
3512472,CN,43,1,909.00,4,1,1,411,1,promising
3512652,CN,365,1,1201.50,1,1,2,112,1,lost
3513306,CN,22,6,3248.34,4,4,3,443,3,potential loyalists
3513564,CN,309,2,564.84,1,2,1,121,1,lost
3513642,CN,295,2,12271.44,1,2,4,124,3,at risk
3514086,CN,169,2,0.00,2,2,1,221,1,lost
3514098,CN,92,3,8813.46,3,3,4,334,3,need attention
3514626,CN,64,2,3408.18,3,2,3,323,2,about to sleep
3515082,CN,134,3,5505.12,2,3,4,234,3,at risk
3515220,CN,169,1,392.10,2,1,1,211,1,lost
3516414,CN,260,1,4250.40,1,1,3,113,2,lost
3516792,CN,8,35,9284.16,5,5,4,554,4,loyal customers
3516978,CN,281,3,10342.38,1,3,4,134,3,at risk
3517356,IN,302,2,6846.00,1,2,4,124,3,at risk
3517404,PK,29,15,9879.84,4,5,4,454,4,loyal customers
3517560,ID,106,34,40258.74,3,5,5,355,5,loyal customers
3517602,ID,29,7,12592.92,4,4,4,444,4,loyal customers
3517788,ID,295,2,1015.62,1,2,2,122,2,lost
3518202,PH,92,1,377.52,3,1,1,311,1,about to sleep
3518298,TR,78,1,1086.00,3,1,2,312,1,about to sleep
3518334,ID,36,10,13067.40,4,5,4,454,4,loyal customers
3518496,ID,316,1,1026.78,1,1,2,112,1,lost
3518508,ID,50,2,6651.84,4,2,4,424,3,potential loyalists
3518598,TR,218,1,389.70,2,1,1,211,1,lost
3518640,ID,106,1,1021.74,3,1,2,312,1,about to sleep
3518646,ID,323,4,-1543.50,1,3,1,131,2,lost
3518796,PH,15,5,7939.92,5,4,4,544,4,loyal customers
3518802,PH,78,3,1889.10,3,3,2,332,2,about to sleep
3519078,JP,36,5,274418.88,4,4,5,445,4,loyal customers
3519264,TH,274,4,5481.00,1,3,4,134,3,at risk
3519354,BD,71,8,10106.10,3,4,4,344,4,loyal customers
3519420,KR,344,1,201.00,1,1,1,111,1,lost
3519810,ID,85,24,7561.62,3,5,4,354,4,loyal customers
3519972,IN,15,17,34547.22,5,5,5,555,5,champions
3520038,IN,141,1,3845.64,2,1,3,213,2,hibernating
3520110,ID,22,26,102326.64,4,5,5,455,5,loyal customers
3520734,JP,1,198,6207519.96,5,5,5,555,5,champions
3521238,IN,113,1,3634.20,3,1,3,313,2,about to sleep
3521400,IN,309,1,6120.24,1,1,4,114,2,lost
3521412,IN,15,6,13389.54,5,4,4,544,4,loyal customers
3521682,TH,267,2,1276.56,1,2,2,122,2,lost
3521946,IN,274,2,2815.44,1,2,3,123,2,lost
3522042,ID,120,1,767.88,3,1,1,311,1,about to sleep
3522444,IN,50,5,12539.58,4,4,4,444,4,loyal customers
3522468,VN,29,6,6605.94,4,4,4,444,4,loyal customers
3522486,VN,15,23,14776.14,5,5,5,555,5,champions
3522570,TR,1,13,6585.36,5,5,4,554,4,loyal customers
3522834,ID,295,2,2418.36,1,2,3,123,2,lost
3522942,ID,120,2,946.26,3,2,1,321,1,about to sleep
3523002,BD,246,1,2182.38,1,1,2,112,1,lost
3523116,ID,99,2,11868.54,3,2,4,324,3,need attention
3523122,ID,1,10,4057.92,5,5,3,553,4,loyal customers
3523254,ID,309,1,767.58,1,1,1,111,1,lost
3523338,IQ,316,1,1246.56,1,1,2,112,1,lost
3523638,ID,183,2,545.64,2,2,1,221,1,lost
3523662,BD,260,1,2216.88,1,1,3,113,2,lost
3523794,IN,29,9,43847.04,4,4,5,445,4,loyal customers
3523914,PH,176,2,1016.70,2,2,2,222,2,hibernating
3524022,TH,267,4,2904.90,1,3,3,133,3,at risk
3524130,TH,176,4,5812.38,2,3,4,234,3,at risk
3524136,TH,113,2,2473.56,3,2,3,323,2,about to sleep
3524178,IN,134,4,8748.72,2,3,4,234,3,at risk
3524442,PH,78,3,1045.92,3,3,2,332,2,about to sleep
3524478,PH,29,1,620.46,4,1,1,411,1,promising
3524832,JP,36,1,1094.58,4,1,2,412,1,promising
3524838,TH,15,10,36232.86,5,5,5,555,5,champions
3525042,TR,64,7,7054.20,3,4,4,344,4,loyal customers
3525126,IR,225,1,601.02,2,1,1,211,1,lost
3525138,TR,274,1,1157.64,1,1,2,112,1,lost
3525384,BD,302,1,1194.78,1,1,2,112,1,lost
3525414,TR,302,1,366.06,1,1,1,111,1,lost
3525504,TH,36,4,6160.86,4,3,4,434,3,potential loyalists
3525534,IN,134,3,1795.80,2,3,2,232,2,hibernating
3525786,ID,22,10,18525.60,4,5,5,455,5,loyal customers
3525954,IN,8,14,39934.80,5,5,5,555,5,champions
3526440,TH,57,6,11318.88,3,4,4,344,4,loyal customers
3526572,AF,92,2,4620.12,3,2,3,323,2,about to sleep
3526704,PH,29,1,387.60,4,1,1,411,1,promising
3526854,BD,330,1,5973.90,1,1,4,114,2,lost
3527028,IN,43,6,6367.20,4,4,4,444,4,loyal customers
3527436,VN,22,4,2184.36,4,3,2,432,2,potential loyalists
3527574,VN,92,4,10264.68,3,3,4,334,3,need attention
3527652,VN,1,19,4590.30,5,5,3,553,4,loyal customers
3527682,VN,274,1,384.84,1,1,1,111,1,lost
3527754,VN,337,1,2498.94,1,1,3,113,2,lost
3527766,VN,267,1,2253.12,1,1,3,113,2,lost
3527808,VN,64,7,2254.62,3,4,3,343,3,need attention
3527898,VN,267,1,617.46,1,1,1,111,1,lost
3528078,VN,22,15,5377.38,4,5,4,454,4,loyal customers
3528120,VN,50,1,191.94,4,1,1,411,1,promising
3528144,VN,316,1,5124.66,1,1,4,114,2,lost
3528396,VN,218,1,5927.40,2,1,4,214,2,hibernating
3528414,VN,239,2,1617.72,2,2,2,222,2,hibernating
3528426,VN,71,1,1115.70,3,1,2,312,1,about to sleep
3528462,VN,43,5,546.90,4,4,1,441,2,potential loyalists
3528480,VN,330,1,617.46,1,1,1,111,1,lost
3528582,PH,1,3,3700.44,5,3,3,533,3,potential loyalists
3528810,ID,78,2,4642.14,3,2,3,323,2,about to sleep
3529458,BD,78,4,2848.98,3,3,3,333,3,need attention
3529968,BD,302,2,5053.20,1,2,4,124,3,at risk
3530112,BD,8,1,1010.64,5,1,2,512,1,new customers
3530508,BD,1,28,31288.92,5,5,5,555,5,champions
3531036,TH,15,7,6782.10,5,4,4,544,4,loyal customers
3531312,IR,162,2,406.92,2,2,1,221,1,lost
3531594,JP,302,1,123.00,1,1,1,111,1,lost
3531708,AF,302,1,593.82,1,1,1,111,1,lost
3531714,AF,274,1,1213.26,1,1,2,112,1,lost
3532008,IN,1,35,97617.30,5,5,5,555,5,champions
3532248,IR,22,10,7616.88,4,5,4,454,4,loyal customers
3532344,IN,197,1,964.44,2,1,1,211,1,lost
3532530,ID,1,36,117494.28,5,5,5,555,5,champions
3532608,TR,57,3,2219.46,3,3,3,333,3,need attention
3533532,ID,351,2,779.40,1,2,1,121,1,lost
3533814,VN,148,1,447.66,2,1,1,211,1,lost
3534168,ID,57,5,9285.24,3,4,4,344,4,loyal customers
3534228,IR,8,22,64158.24,5,5,5,555,5,champions
3534486,PK,1,1,5670.00,5,1,4,514,2,potential loyalists
3535680,IN,358,1,960.60,1,1,1,111,1,lost
3535716,ID,134,3,3621.78,2,3,3,233,3,at risk
3536064,ID,197,1,221.58,2,1,1,211,1,lost
3536076,ID,274,1,853.62,1,1,1,111,1,lost
3536256,BD,295,1,1194.78,1,1,2,112,1,lost
3536340,ID,43,1,615.54,4,1,1,411,1,promising
3536538,PH,253,2,541.44,1,2,1,121,1,lost
3536814,ID,22,2,1638.36,4,2,2,422,2,potential loyalists
3536856,PK,232,1,1194.78,2,1,2,212,1,lost
3537000,IR,309,1,6066.30,1,1,4,114,2,lost
3537006,IR,15,4,3515.64,5,3,3,533,3,potential loyalists
3537096,VN,8,12,37781.70,5,5,5,555,5,champions
3537300,IN,1,24,22504.08,5,5,5,555,5,champions
3537840,KR,106,4,1984.02,3,3,2,332,2,about to sleep
3537876,TH,113,1,1063.80,3,1,2,312,1,about to sleep
3538206,BD,127,13,36211.26,2,5,5,255,5,at risk
3538284,ID,309,1,2421.24,1,1,3,113,2,lost
3538344,PK,22,1,1861.08,4,1,2,412,1,promising
3538416,ID,43,3,7979.52,4,3,4,434,3,potential loyalists
3538512,BD,176,3,1560.24,2,3,2,232,2,hibernating
3538662,ID,246,1,1207.26,1,1,2,112,1,lost
3538710,PK,365,1,1245.36,1,1,2,112,1,lost
3538830,ID,120,6,41146.68,3,4,5,345,4,loyal customers
3538836,ID,176,1,767.88,2,1,1,211,1,lost
3538884,PH,15,5,3131.64,5,4,3,543,3,potential loyalists
3539172,BD,64,1,385.92,3,1,1,311,1,about to sleep
3539286,PK,169,1,180.66,2,1,1,211,1,lost
3539580,BD,99,8,25046.52,3,4,5,345,4,loyal customers
3539586,BD,302,1,2389.56,1,1,3,113,2,lost
3539850,AF,253,3,2484.06,1,3,3,133,3,at risk
3539868,ID,29,22,56454.72,4,5,5,455,5,loyal customers
3540000,BD,22,2,2474.58,4,2,3,423,2,potential loyalists
3540084,ID,29,4,5208.00,4,3,4,434,3,potential loyalists
3540096,ID,85,4,5991.12,3,3,4,334,3,need attention
3540210,IN,351,1,1201.08,1,1,2,112,1,lost
3540270,BD,288,1,2259.06,1,1,3,113,2,lost
3540324,TH,29,16,9110.88,4,5,4,454,4,loyal customers
3540336,TH,127,1,2642.64,2,1,3,213,2,hibernating
3540432,ID,302,1,619.98,1,1,1,111,1,lost
3540888,BD,337,1,267.90,1,1,1,111,1,lost
3541164,ID,8,42,171608.16,5,5,5,555,5,champions
3541200,JP,57,6,28585.56,3,4,5,345,4,loyal customers
3541206,JP,302,3,950.82,1,3,1,131,2,lost
3541314,KR,239,2,2230.62,2,2,3,223,2,hibernating
3541488,PK,71,3,1669.86,3,3,2,332,2,about to sleep
3541656,BD,253,3,4799.28,1,3,3,133,3,at risk
3542580,PK,43,17,4518.72,4,5,3,453,4,loyal customers
3542802,TR,78,9,3288.72,3,4,3,343,3,need attention
3542934,IN,43,8,9974.40,4,4,4,444,4,loyal customers
3543744,CN,43,4,534.48,4,3,1,431,2,potential loyalists
3544404,CN,127,5,25076.04,2,4,5,245,4,at risk
3544590,CN,85,4,3426.48,3,3,3,333,3,need attention
3544668,CN,134,4,14537.82,2,3,5,235,4,at risk
3545286,CN,295,2,1835.46,1,2,2,122,2,lost
3545736,CN,15,4,4237.08,5,3,3,533,3,potential loyalists
3546408,CN,36,8,12090.66,4,4,4,444,4,loyal customers
3546642,CN,57,1,600.54,3,1,1,311,1,about to sleep
3546798,CN,36,1,135.00,4,1,1,411,1,promising
3546840,CN,295,1,1201.14,1,1,2,112,1,lost
3547140,CN,148,2,1234.56,2,2,2,222,2,hibernating
3547278,CN,50,2,2294.34,4,2,3,423,2,potential loyalists
3547374,CN,239,1,2252.34,2,1,3,213,2,hibernating
3547662,CN,176,3,3869.64,2,3,3,233,3,at risk
3547734,CN,141,3,3641.40,2,3,3,233,3,at risk
3547818,CN,15,2,462.12,5,2,1,521,1,new customers
3547902,CN,15,10,21816.12,5,5,5,555,5,champions
3548082,CN,78,2,1381.02,3,2,2,322,2,about to sleep
3548592,CN,29,16,36771.36,4,5,5,455,5,loyal customers
3548826,CN,176,2,687.96,2,2,1,221,1,lost
3548928,CN,176,2,1867.08,2,2,2,222,2,hibernating
3548958,CN,162,1,1733.82,2,1,2,212,1,lost
3549204,TR,155,3,13035.60,2,3,4,234,3,at risk
3549264,IN,71,8,49010.34,3,4,5,345,4,loyal customers
3549426,IN,50,1,1785.30,4,1,2,412,1,promising
3549450,ID,1,19,43674.12,5,5,5,555,5,champions
3549456,ID,267,1,1206.30,1,1,2,112,1,lost
3549480,IR,22,2,1429.92,4,2,2,422,2,potential loyalists
3549624,ID,85,2,5294.22,3,2,4,324,3,need attention
3549636,ID,120,2,1610.58,3,2,2,322,2,about to sleep
3550086,JP,211,2,2156.16,2,2,2,222,2,hibernating
3550104,CN,183,1,1719.30,2,1,2,212,1,lost
3550404,PK,1,14,2686.92,5,5,3,553,4,loyal customers
3550440,KR,239,1,2203.02,2,1,2,212,1,lost
3551034,MM,1,78,99279.30,5,5,5,555,5,champions
3551262,MM,43,2,854.10,4,2,1,421,1,promising
3551274,MM,71,1,1212.00,3,1,2,312,1,about to sleep
3551448,MM,267,1,1212.00,1,1,2,112,1,lost
3551496,MM,29,3,2546.10,4,3,3,433,3,potential loyalists
3551748,MM,85,3,6052.56,3,3,4,334,3,need attention
3551820,MM,36,30,13688.22,4,5,4,454,4,loyal customers
3551826,MM,239,2,3458.34,2,2,3,223,2,hibernating
3552006,MM,225,2,1925.16,2,2,2,222,2,hibernating
3552120,MM,120,1,1212.00,3,1,2,312,1,about to sleep
3552270,MM,232,1,2424.00,2,1,3,213,2,hibernating
3552366,MM,8,1,284.70,5,1,1,511,1,new customers
3552762,MM,274,2,1216.38,1,2,2,122,2,lost
3552876,MM,120,2,2424.00,3,2,3,323,2,about to sleep
3552996,MM,113,4,1414.62,3,3,2,332,2,about to sleep
3553296,MM,120,16,51241.44,3,5,5,355,5,loyal customers
3553470,MM,85,3,7330.50,3,3,4,334,3,need attention
3553488,MM,225,1,103.98,2,1,1,211,1,lost
3553500,MM,43,5,8093.28,4,4,4,444,4,loyal customers
3553914,MM,8,9,15141.42,5,4,5,545,4,loyal customers
3553992,BD,36,8,3119.58,4,4,3,443,3,potential loyalists
3554160,JP,281,1,380.58,1,1,1,111,1,lost
3554208,TR,36,1,610.44,4,1,1,411,1,promising
3554418,AF,281,1,1239.96,1,1,2,112,1,lost
3555258,IN,1,11,15079.62,5,5,5,555,5,champions
3555366,PH,22,9,16792.44,4,4,5,445,4,loyal customers
3555468,PK,64,5,9995.10,3,4,4,344,4,loyal customers
3555570,PK,92,7,3103.32,3,4,3,343,3,need attention
3555618,ID,22,8,24720.12,4,4,5,445,4,loyal customers
3556092,ID,36,34,32599.14,4,5,5,455,5,loyal customers
3556308,BD,22,7,12189.48,4,4,4,444,4,loyal customers
3556554,IN,78,2,3150.00,3,2,3,323,2,about to sleep
3556572,VN,36,23,23095.32,4,5,5,455,5,loyal customers
3556608,TR,323,1,1165.98,1,1,2,112,1,lost
3557070,KR,15,2,2047.50,5,2,2,522,2,potential loyalists
3557388,VN,274,2,1025.70,1,2,2,122,2,lost
3557820,IN,43,2,1789.92,4,2,2,422,2,potential loyalists
3557904,KR,8,19,10354.92,5,5,4,554,4,loyal customers
3557976,TR,8,9,6708.12,5,4,4,544,4,loyal customers
3557982,TR,316,1,2319.72,1,1,3,113,2,lost
3558516,IR,330,1,2244.90,1,1,3,113,2,lost
3558672,BD,22,2,2192.94,4,2,2,422,2,potential loyalists
3558792,ID,71,22,43843.80,3,5,5,355,5,loyal customers
3558864,ID,316,2,2634.84,1,2,3,123,2,lost
3559572,IN,281,1,2467.20,1,1,3,113,2,lost
3559590,ID,8,5,13905.48,5,4,4,544,4,loyal customers
3559656,TR,36,7,7746.54,4,4,4,444,4,loyal customers
3559692,PK,57,3,2539.68,3,3,3,333,3,need attention
3559836,TR,29,3,1562.88,4,3,2,432,2,potential loyalists
3560202,KR,29,11,28970.04,4,5,5,455,5,loyal customers
3560508,AF,281,1,368.94,1,1,1,111,1,lost
3560736,IR,190,4,1279.98,2,3,2,232,2,hibernating
3561018,VN,8,21,20902.14,5,5,5,555,5,champions
3561066,ID,8,28,85955.04,5,5,5,555,5,champions
3561072,ID,239,1,1019.22,2,1,2,212,1,lost
3561504,JP,211,3,4351.02,2,3,3,233,3,at risk
3561564,ID,57,30,9108.84,3,5,4,354,4,loyal customers
3561900,ID,120,1,59700.00,3,1,5,315,3,need attention
3562134,ID,1,16,29589.78,5,5,5,555,5,champions
3562458,BD,316,1,1194.00,1,1,2,112,1,lost
3562764,IR,281,2,5305.98,1,2,4,124,3,at risk
3562920,PK,281,1,1245.36,1,1,2,112,1,lost
3562950,TR,239,1,625.80,2,1,1,211,1,lost
3563100,BD,330,1,156.78,1,1,1,111,1,lost
3563238,PK,113,1,2982.78,3,1,3,313,2,about to sleep
3563322,TR,302,2,2154.84,1,2,2,122,2,lost
3563388,PK,1,35,20116.26,5,5,5,555,5,champions
3563736,ID,1,13,6996.60,5,5,4,554,4,loyal customers
3563802,ID,57,1,615.54,3,1,1,311,1,about to sleep
3563910,ID,15,4,7868.94,5,3,4,534,3,potential loyalists
3563940,ID,78,8,12073.08,3,4,4,344,4,loyal customers
3564042,ID,64,3,918.12,3,3,1,331,2,about to sleep
3564132,ID,281,1,1207.26,1,1,2,112,1,lost
3564138,ID,148,1,2410.56,2,1,3,213,2,hibernating
3564162,ID,1,2,2662.20,5,2,3,523,2,potential loyalists
3564204,ID,323,1,1207.50,1,1,2,112,1,lost
3564216,ID,15,18,46450.56,5,5,5,555,5,champions
3564228,ID,197,2,1908.00,2,2,2,222,2,hibernating
3564324,TR,57,1,1774.92,3,1,2,312,1,about to sleep
3564474,PK,169,2,679.38,2,2,1,221,1,lost
3564582,IN,134,2,0.00,2,2,1,221,1,lost
3564588,IR,43,2,550.92,4,2,1,421,1,promising
3564672,BD,169,4,245.28,2,3,1,231,2,hibernating
3564804,BD,344,1,180.18,1,1,1,111,1,lost
3564900,IN,15,27,70842.90,5,5,5,555,5,champions
3564930,IN,344,1,1197.36,1,1,2,112,1,lost
3565032,IN,162,2,1719.06,2,2,2,222,2,hibernating
3565080,BD,57,3,3406.32,3,3,3,333,3,need attention
3565314,IN,218,2,1784.04,2,2,2,222,2,hibernating
3565584,PK,22,2,50956.80,4,2,5,425,3,potential loyalists
3565866,PK,281,1,165.12,1,1,1,111,1,lost
3565992,PK,190,3,6893.46,2,3,4,234,3,at risk
3565998,PK,99,6,1060.74,3,4,2,342,3,need attention
3566058,PK,36,1,334.86,4,1,1,411,1,promising
3566268,PK,43,5,1757.58,4,4,2,442,3,potential loyalists
3566802,PK,8,63,27067.26,5,5,5,555,5,champions
3567006,IN,190,8,16477.32,2,4,5,245,4,at risk
3567828,BD,288,2,4364.76,1,2,3,123,2,lost
3568170,JP,295,1,559.08,1,1,1,111,1,lost
3568224,VN,36,7,10579.62,4,4,4,444,4,loyal customers
3568350,PK,15,20,7782.06,5,5,4,554,4,loyal customers
3568440,IN,29,4,10343.76,4,3,4,434,3,potential loyalists
3568644,PK,134,1,1245.36,2,1,2,212,1,lost
3569262,JP,267,4,8039.82,1,3,4,134,3,at risk
3569700,PK,260,1,14291.04,1,1,5,115,3,at risk
3570000,IN,288,2,2448.00,1,2,3,123,2,lost
3570024,BD,1,20,9351.96,5,5,4,554,4,loyal customers
3570300,TR,85,9,27164.34,3,4,5,345,4,loyal customers
3570354,ID,127,3,8586.18,2,3,4,234,3,at risk
3570432,ID,15,19,67517.58,5,5,5,555,5,champions
3570504,ID,64,11,56095.56,3,5,5,355,5,loyal customers
3570618,ID,344,1,272.16,1,1,1,111,1,lost
3570648,ID,239,1,3077.70,2,1,3,213,2,hibernating
3570708,ID,15,11,74821.14,5,5,5,555,5,champions
3570720,ID,71,5,2792.82,3,4,3,343,3,need attention
3570744,ID,8,15,35781.00,5,5,5,555,5,champions
3570762,ID,78,1,615.54,3,1,1,311,1,about to sleep
3570822,ID,148,2,1671.66,2,2,2,222,2,hibernating
3570828,ID,1,13,40479.42,5,5,5,555,5,champions
3570852,ID,365,1,2415.00,1,1,3,113,2,lost
3570870,ID,22,3,5203.80,4,3,4,434,3,potential loyalists
3571020,ID,22,9,17343.54,4,4,5,445,4,loyal customers
3571044,ID,120,1,10192.20,3,1,4,314,2,about to sleep
3571086,ID,162,3,33803.76,2,3,5,235,4,at risk
3571164,ID,127,1,390.72,2,1,1,211,1,lost
3571194,ID,64,1,985.92,3,1,2,312,1,about to sleep
3571242,ID,29,16,69971.28,4,5,5,455,5,loyal customers
3571260,ID,29,6,28966.14,4,4,5,445,4,loyal customers
3571302,ID,183,2,4582.86,2,2,3,223,2,hibernating
